name,isin,url,open
Barings Global Emerging Markets I Acc Nav GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/KXS0/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Korea Trust I Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J6JE/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Korea Trust I Inc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G60G/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Absolute Return Bond D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/0GIZ/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Asia D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/JCRW/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Balanced Growth Portfolio D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GU0A/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Balanced Growth Portfolio D Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GU0B/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock BSF ESG Fixed Income Strategies D2 Hedged GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/FOKD/DC/?specialunittype=CHDG&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Cash D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/00P8/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Cash D Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/00P9/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Consensus 100 D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GFZE/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Consensus 35 D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GFYY/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Consensus 60 D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GFZA/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Consensus 70 D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GFZC/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Consensus 85 D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GFZL/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/00PA/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European D Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GU0C/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European Income D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/NOU4/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European Income D Hedged Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/MDSR/O/?specialunittype=CHDG&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European Income D Hedged Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/MDSS/O/?specialunittype=CHDG&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Continental European Income D Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/NOU3/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Corporate Bond 1 to 10 Year D,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G6HW/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Corporate Bond D Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/00PB/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
BlackRock Corporate Bond D Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/00PC/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
